ID,EVENT_TYPE,DAY_OF_WEEK,RANGE_DATE_START,RANGE_DATE_END,DISTRICT,districtIdWiki,STREETS_1,STREETS_2,NO_OF_VICTIMS,CPFA_HAIL,hail+ice,HAIL+ICE+RAIN,HAIL+ICE+RAIN+FOG,weatherCondition,WeatherConditionID,CPFA_ICE,CPFA_RAIN,CPFA_FOG,CPFA_DRY,CPFA_SNOW,CPSV_WET,CPSV_OIL,Wet+Oil,CPSV_MUD,Wet+Oil+Mud,CPSV_LOOSE_GRAVEL,Wet+Oik+Mud+Gravel,CPSV_ICE,Wet+Oil+Mud+Gravel+Ice,CPSV_DRY_AND_CLEAN,SurfaceCondition
2018-6211,COLISION MULTIPLE,DOMINGO,17/06/2018 19:00,17/06/2018 19:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,PASEO DE SANTA MARIA DE LA CABEZA NUM,,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6167,CHOQUE CON OBJETO FIJO,DOMINGO,17/06/2018 20:00,17/06/2018 20:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE  30  08RE KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6251,ATROPELLO,DOMINGO,17/06/2018 20:00,17/06/2018 20:59,Villaverde,https://www.wikidata.org/wiki/Q919536,CALLE DE LOS ASTILLEROS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6253,COLISION DOBLE,DOMINGO,17/06/2018 21:00,17/06/2018 21:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,PASEO DE LA CASTELLANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6175,COLISION DOBLE,DOMINGO,17/06/2018 23:00,17/06/2018 23:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE RIOS ROSAS,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6206,COLISION DOBLE,DOMINGO,17/06/2018 23:00,17/06/2018 23:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE VALMOJADO NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6171,COLISION DOBLE,DOMINGO,17/06/2018 23:00,17/06/2018 23:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE BRAVO MURILLO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6320,COLISION DOBLE,LUNES,18/06/2018 00:00,18/06/2018 00:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE BAILEN NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6173,CAIDA CICLOMOTOR,LUNES,18/06/2018 00:00,18/06/2018 00:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,CALLE DE MARTINEZ DE LA RIVA,CALLE DE JAVIER DE MIGUEL,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6219,COLISION DOBLE,LUNES,18/06/2018 07:00,18/06/2018 07:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,AVENIDA DE LOS ANDES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6732,COLISION DOBLE,LUNES,18/06/2018 07:00,18/06/2018 07:59,Usera,https://www.wikidata.org/wiki/Q953368,AVENIDA DE ANDALUCIA KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6234,COLISION DOBLE,LUNES,18/06/2018 09:00,18/06/2018 09:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6220,COLISION DOBLE,LUNES,18/06/2018 09:00,18/06/2018 09:59,Retiro,https://www.wikidata.org/wiki/Q2002296,AVENIDA DE MENENDEZ PELAYO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6358,CAIDA VIAJERO BUS,LUNES,18/06/2018 09:00,18/06/2018 09:59,Usera,https://www.wikidata.org/wiki/Q953368,AVENIDA DE SAN FERMIN,CALLE DE ANTEQUERA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6221,CHOQUE CON OBJETO FIJO,LUNES,18/06/2018 10:00,18/06/2018 10:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE BUGANVILLA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6233,COLISION DOBLE,LUNES,18/06/2018 10:00,18/06/2018 10:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,AUTOVIA  M-30 CALZADA 2 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-7302,COLISION DOBLE,LUNES,18/06/2018 10:00,18/06/2018 10:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE PEDRO SALINAS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6268,COLISION DOBLE,LUNES,18/06/2018 10:00,18/06/2018 10:59,Hortaleza,https://www.wikidata.org/wiki/Q1928529,AVENIDA DE LAS PICEAS,AVENIDA DE MACHUPICHU,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6624,COLISION DOBLE,LUNES,18/06/2018 11:00,18/06/2018 11:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE GENOVA,CALLE DEL MARQUES DE LA ENSENADA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6218,COLISION DOBLE,LUNES,18/06/2018 12:00,18/06/2018 12:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE JOSEFA VALCARCEL NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6223,CAIDA BICICLETA,LUNES,18/06/2018 13:00,18/06/2018 13:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE LA RIBERA DE CURTIDORES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,,     
2018-6227,COLISION DOBLE,LUNES,18/06/2018 13:00,18/06/2018 13:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,PASEO DE LA HABANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6226,CAIDA VIAJERO BUS,LUNES,18/06/2018 13:00,18/06/2018 13:59,Latina,https://www.wikidata.org/wiki/Q794954,AVENIDA DE LA AVIACION,CALLE DE LA MAESTRA JUSTA FREIRE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6229,COLISION DOBLE,LUNES,18/06/2018 13:00,18/06/2018 13:59,Latina,https://www.wikidata.org/wiki/Q794954,AVENIDA DE LA AVIACION,CALLE DE RAFAEL FINAT,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6231,ATROPELLO,LUNES,18/06/2018 13:00,18/06/2018 13:59,Latina,https://www.wikidata.org/wiki/Q794954,CALLE DE AMPELIDO,CALLE DE SEPULVEDA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6262,COLISION DOBLE,LUNES,18/06/2018 13:00,18/06/2018 13:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE FRANCOS RODRIGUEZ NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6222,COLISION DOBLE,LUNES,18/06/2018 14:00,18/06/2018 14:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE  VIA CARPETANA,CALLE DEL MOCHUELO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6200,COLISION DOBLE,LUNES,18/06/2018 14:00,18/06/2018 14:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE ARASCUES,CALLE DE CINCO LAGUNAS,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6257,COLISION MULTIPLE,LUNES,18/06/2018 17:00,18/06/2018 17:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AVENIDA DEL PADRE HUIDOBRO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6237,CAIDA BICICLETA,LUNES,18/06/2018 18:00,18/06/2018 18:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,PASEO DE LAS ACACIAS NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6242,CHOQUE CON OBJETO FIJO,LUNES,18/06/2018 18:00,18/06/2018 18:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,CALLE DE SINESIO DELGADO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6216,CHOQUE CON OBJETO FIJO,LUNES,18/06/2018 18:00,18/06/2018 18:59,Villaverde,https://www.wikidata.org/wiki/Q919536,AVENIDA  REAL DE PINTO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6217,COLISION DOBLE,LUNES,18/06/2018 19:00,18/06/2018 19:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE BERNARDINO OBREGON NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6244,CAIDA MOTOCICLETA,LUNES,18/06/2018 19:00,18/06/2018 19:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE ALBERTO AGUILERA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6214,CAIDA BICICLETA,LUNES,18/06/2018 19:00,18/06/2018 19:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE LA RIBERA DE CURTIDORES NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,LOOSE GRAVEL,LOOSE GRAVEL,,LOOSE GRAVEL ,DRY AND CLEAN,LOOSE GRAVEL-DRY AND CLEAN
2018-6245,ATROPELLO,LUNES,18/06/2018 19:00,18/06/2018 19:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE VALENCIA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6247,COLISION DOBLE,LUNES,18/06/2018 19:00,18/06/2018 19:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE VITRUVIO,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6239,CAIDA BICICLETA,LUNES,18/06/2018 19:00,18/06/2018 19:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE VITRUVIO,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6249,COLISION DOBLE,LUNES,18/06/2018 19:00,18/06/2018 19:59,San Blas,https://www.wikidata.org/wiki/Q2001937,AVENIDA DE CANILLEJAS A VICALVARO,CALLE DEL NECTAR,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6343,CAIDA BICICLETA,LUNES,18/06/2018 20:00,18/06/2018 20:59,Carabanchel,https://www.wikidata.org/wiki/Q1001991,PUENTE DE SAN ISIDRO,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6246,COLISION DOBLE,LUNES,18/06/2018 20:00,18/06/2018 20:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE LA PRINCESA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6252,COLISION DOBLE,LUNES,18/06/2018 20:00,18/06/2018 20:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE LA PRINCESA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6250,COLISION DOBLE,LUNES,18/06/2018 20:00,18/06/2018 20:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE ALCALA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6241,CAIDA BICICLETA,LUNES,18/06/2018 20:00,18/06/2018 20:59,Retiro,https://www.wikidata.org/wiki/Q2002296,PASEO DE URUGUAY,PASEO DEL FERNAN NUÑEZ,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6293,CHOQUE CON OBJETO FIJO,LUNES,18/06/2018 22:00,18/06/2018 22:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE FUENTESPINA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6243,COLISION DOBLE,LUNES,18/06/2018 23:00,18/06/2018 23:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,CALLE  ARROYO DE LA MEDIA LEGUA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6272,COLISION DOBLE,MARTES,19/06/2018 07:00,19/06/2018 07:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,AUTOVIA  M-30 CALZADA 1 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6261,CAIDA MOTOCICLETA,MARTES,19/06/2018 08:00,19/06/2018 08:59,Chamartín,https://www.wikidata.org/wiki/Q1766348,CALLE DE SANTA HORTENSIA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6232,ATROPELLO,MARTES,19/06/2018 08:00,19/06/2018 08:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE CALERUEGA,CALLE DEL CONDADO DE TREVIÑO,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6267,ATROPELLO,MARTES,19/06/2018 08:00,19/06/2018 08:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DE MONFORTE DE LEMOS,CALLE DE FINISTERRE,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6733,COLISION DOBLE,MARTES,19/06/2018 08:00,19/06/2018 08:59,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,AVENIDA DEL PADRE HUIDOBRO,CARRETERA DE CASTILLA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6273,COLISION MULTIPLE,MARTES,19/06/2018 08:00,19/06/2018 08:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE MARIA DE MOLINA,SUBTERRANEO,3,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6329,COLISION DOBLE,MARTES,19/06/2018 08:00,19/06/2018 08:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,PASEO DE LA CASTELLANA,PLAZA DE CUZCO,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6734,ATROPELLO,MARTES,19/06/2018 08:00,19/06/2018 08:59,Usera,https://www.wikidata.org/wiki/Q953368,AVENIDA DE CORDOBA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6230,ATROPELLO,MARTES,19/06/2018 08:00,19/06/2018 08:59,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,CALLE DE FUENTESPINA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6228,CAIDA VIAJERO BUS,MARTES,19/06/2018 09:00,19/06/2018 09:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE BAÑOS DE MONTEMAYOR,CALLE DE POZUELO DE ZARZON,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6278,COLISION DOBLE,MARTES,19/06/2018 09:00,19/06/2018 09:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,AVENIDA DE FILIPINAS NUM,,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6315,COLISION DOBLE,MARTES,19/06/2018 10:00,19/06/2018 10:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,PASEO DE LA VIRGEN DEL PUERTO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6265,COLISION DOBLE,MARTES,19/06/2018 10:00,19/06/2018 10:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,AUTOVIA  M-23 ENTRADA KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6731,CAIDA MOTOCICLETA,MARTES,19/06/2018 10:00,19/06/2018 10:59,Usera,https://www.wikidata.org/wiki/Q953368,CALLE DEL GENERAL MARVA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6270,ATROPELLO,MARTES,19/06/2018 11:00,19/06/2018 11:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,PARKING Vaguada Madrid,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6269,CAIDA VIAJERO BUS,MARTES,19/06/2018 12:00,19/06/2018 12:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,GLORIETA DE EMILIO CASTELAR,PASEO DE LA CASTELLANA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6283,COLISION DOBLE,MARTES,19/06/2018 12:00,19/06/2018 12:59,Moratalaz,https://www.wikidata.org/wiki/Q2076109,CALLE DE LA FUENTE CARRANTONA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6235,ATROPELLO,MARTES,19/06/2018 12:00,19/06/2018 12:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE LAGASCA,CALLE DEL CONDE DE ARANDA,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6321,ATROPELLO,MARTES,19/06/2018 12:00,19/06/2018 12:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DE OFELIA NIETO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6264,ATROPELLO,MARTES,19/06/2018 13:00,19/06/2018 13:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,PARKING Vaguada Madrid,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6287,COLISION DOBLE,MARTES,19/06/2018 13:00,19/06/2018 13:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CARRETERA  M-21 KM.,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6240,COLISION DOBLE,MARTES,19/06/2018 14:00,19/06/2018 14:59,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE ANCORA,CALLE DEL GENERAL LACY,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6277,COLISION DOBLE,MARTES,19/06/2018 14:00,19/06/2018 14:59,Chamberí,https://www.wikidata.org/wiki/Q1763370,CALLE DE ALMAGRO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6266,ATROPELLO,MARTES,19/06/2018 14:00,19/06/2018 14:59,Salamanca,https://www.wikidata.org/wiki/Q1773521,CALLE DE ALCALA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6294,COLISION DOBLE,MARTES,19/06/2018 14:00,19/06/2018 14:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE JUAN IGNACIO LUCA DE TENA,GLORIETA DE RICARDO VELAZQUEZ BOSCO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6275,CAIDA CICLOMOTOR,MARTES,19/06/2018 14:00,19/06/2018 14:59,San Blas,https://www.wikidata.org/wiki/Q2001937,CALLE DE VALENTIN BEATO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6323,COLISION DOBLE,MARTES,19/06/2018 14:00,19/06/2018 14:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,PASEO DE LA CASTELLANA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6752,COLISION DOBLE,MARTES,19/06/2018 15:00,19/06/2018 15:59,Centro,https://www.wikidata.org/wiki/Q1763376,GLORIETA DE RUIZ JIMENEZ NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6255,ATROPELLO,MARTES,19/06/2018 15:00,19/06/2018 15:59,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,CALLE DE AMARA,CALLE DE ARTURO SORIA,2,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-7343,COLISION MULTIPLE,MARTES,19/06/2018 15:00,19/06/2018 15:59,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,AVENIDA DE LA ALBUFERA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6626,CAIDA MOTOCICLETA,MARTES,19/06/2018 16:00,19/06/2018 16:59,Centro,https://www.wikidata.org/wiki/Q1763376,CALLE DE ALBERTO AGUILERA,CALLE DEL ACUERDO,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6381,COLISION DOBLE,MARTES,19/06/2018 17:00,19/06/2018 17:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DEL GENERAL MOSCARDO NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6258,COLISION DOBLE,MARTES,19/06/2018 17:00,19/06/2018 17:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,PLAZA DE CASTILLA NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6260,ATROPELLO,MARTES,19/06/2018 18:00,19/06/2018 18:59,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,AVENIDA DEL LLANO CASTELLANO,CALLE DE MANUEL TOVAR,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
2018-6333,COLISION DOBLE,MARTES,19/06/2018 18:00,19/06/2018 18:59,Tetuán,https://www.wikidata.org/wiki/Q1773540,CALLE DEL GENERAL YAGÜE NUM,,1,, ,  ,   ,DRY,WeatherCondition01,,,,DRY,,,, ,,  ,,   ,,    ,DRY AND CLEAN,DRY AND CLEAN
